team,season,player_id,player_name,impact_off_per_possession,impact_def_per_possession,impact_per_possession,impact_off_per_100,impact_def_per_100,impact_per_100,exposure_stint_units
BOS,2025-26,1630183,Jaden McDaniels,0.2663986384868622,-0.07116696238517761,0.19523169100284576,26.63986384868622,-7.116696238517761,19.523169100284576,99.0
BOS,2025-26,1641709,Ausar Thompson,0.18074320256710052,-0.0404730923473835,0.14027009904384613,18.074320256710052,-4.04730923473835,14.027009904384613,345.0
BOS,2025-26,1630551,Justin Champagnie,0.10296189785003662,0.03097955510020256,0.13394145667552948,10.296189785003662,3.097955510020256,13.394145667552948,152.0
BOS,2025-26,1630572,Sandro Mamukelashvili,0.1861926168203354,-0.057344719767570496,0.1288479119539261,18.61926168203354,-5.73447197675705,12.884791195392609,98.0
BOS,2025-26,203992,Bogdan Bogdanović,-0.0476456917822361,0.1764647215604782,0.1288190335035324,-4.76456917822361,17.64647215604782,12.881903350353241,140.0
BOS,2025-26,1630534,Ochai Agbaji,0.16605062782764435,-0.03869209066033363,0.1273585855960846,16.605062782764435,-3.8692090660333633,12.73585855960846,94.0
BOS,2025-26,1630583,Santi Aldama,-0.022389434278011322,0.1477474421262741,0.12535806000232697,-2.238943427801132,14.774744212627411,12.535806000232697,94.0
BOS,2025-26,1631094,Paolo Banchero,0.3101836144924164,-0.18501655757427216,0.1251671314239502,31.018361449241638,-18.501655757427216,12.51671314239502,306.0
BOS,2025-26,1630559,Austin Reaves,-0.08179715275764465,0.20421035587787628,0.12241305410861969,-8.179715275764465,20.421035587787628,12.241305410861969,141.0
BOS,2025-26,1628969,Mikal Bridges,0.16532714664936066,-0.044719573110342026,0.1206076443195343,16.532714664936066,-4.471957311034203,12.06076443195343,287.0
BOS,2025-26,1642920,Kobe Sanders,0.04731423407793045,0.07207711786031723,0.11939132958650589,4.731423407793045,7.207711786031723,11.939132958650589,93.0
BOS,2025-26,1642869,Noah Penda,-0.12256107479333878,0.23859795928001404,0.11603659391403198,-12.256107479333878,23.859795928001404,11.603659391403198,105.0
BOS,2025-26,1642271,Kyle Filipowski,0.03481384739279747,0.08051053434610367,0.11532437056303024,3.481384739279747,8.051053434610367,11.532437056303024,73.0
BOS,2025-26,1641708,Amen Thompson,-0.0471004955470562,0.16019882261753082,0.11309834569692612,-4.71004955470562,16.019882261753082,11.309834569692612,136.0
BOS,2025-26,1641772,Nae'Qwan Tomlin,0.34717822074890137,-0.23534701764583588,0.11183112859725952,34.71782207489014,-23.534701764583588,11.183112859725952,87.0
BOS,2025-26,201572,Brook Lopez,-0.05974654108285904,0.16693958640098572,0.10719306021928787,-5.974654108285904,16.693958640098572,10.719306021928787,58.0
BOS,2025-26,1629750,Javonte Green,0.12397903949022293,-0.019064422696828842,0.10491462051868439,12.397903949022293,-1.9064422696828842,10.491462051868439,181.0
BOS,2025-26,1628467,Maxi Kleber,-0.033295996487140656,0.1318328082561493,0.098536916077137,-3.3295996487140656,13.18328082561493,9.8536916077137,57.0
BOS,2025-26,1628374,Lauri Markkanen,-0.10873723775148392,0.20527979731559753,0.09654243290424347,-10.873723775148392,20.527979731559753,9.654243290424347,143.0
BOS,2025-26,1642846,Ace Bailey,-0.01896393485367298,0.11268892884254456,0.09372496604919434,-1.8963934853672981,11.268892884254456,9.372496604919434,63.0
BOS,2025-26,1642918,Alijah Martin,0.06722038984298706,0.02350296825170517,0.09072335809469223,6.722038984298706,2.350296825170517,9.072335809469223,15.0
BOS,2025-26,1626157,Karl-Anthony Towns,0.004435804206877947,0.08487444370985031,0.08931029587984085,0.4435804206877947,8.487444370985031,8.931029587984085,269.0
BOS,2025-26,1628378,Donovan Mitchell,0.11191294342279434,-0.02317824773490429,0.0887346938252449,11.191294342279434,-2.317824773490429,8.87346938252449,288.0
BOS,2025-26,1626171,Bobby Portis,0.16976626217365265,-0.08247102797031403,0.08729524910449982,16.976626217365265,-8.247102797031403,8.729524910449982,103.0
BOS,2025-26,203914,Gary Harris,0.1764102280139923,-0.0923941358923912,0.08401596546173096,17.64102280139923,-9.23941358923912,8.401596546173096,128.0
BOS,2025-26,1629048,Goga Bitadze,0.2818934917449951,-0.1996445208787918,0.08224884420633316,28.18934917449951,-19.96445208787918,8.224884420633316,119.0
BOS,2025-26,1642272,Jared McCain,0.12248498946428299,-0.04116509109735489,0.0813198834657669,12.248498946428299,-4.116509109735489,8.13198834657669,23.0
BOS,2025-26,1631133,Jabari Walker,-0.04702188819646835,0.12733876705169678,0.08031696081161499,-4.702188819646835,12.733876705169678,8.031696081161499,168.0
BOS,2025-26,1642864,Hugo González,0.04429082199931145,0.03506118804216385,0.07935195416212082,4.429082199931145,3.506118804216385,7.935195416212082,978.0
BOS,2025-26,203903,Jordan Clarkson,0.007753325626254082,0.07127206027507782,0.07902538776397705,0.7753325626254082,7.127206027507782,7.902538776397705,146.0
BOS,2025-26,1628386,Jarrett Allen,-0.29156064987182617,0.36993408203125,0.07837338745594025,-29.156064987182617,36.993408203125,7.837338745594025,103.0
BOS,2025-26,1630191,Isaiah Stewart,0.06709715723991394,0.010391219519078732,0.07748835533857346,6.709715723991394,1.0391219519078732,7.748835533857346,268.0
BOS,2025-26,1629018,Gary Trent Jr.,0.1967688351869583,-0.12603630125522614,0.07073266059160233,19.67688351869583,-12.603630125522614,7.0732660591602325,105.0
BOS,2025-26,1630217,Desmond Bane,-0.022543981671333313,0.090309739112854,0.06776571273803711,-2.2543981671333313,9.0309739112854,6.776571273803711,441.0
