team,season,player_id,player_name,impact_off_per_possession,impact_def_per_possession,impact_per_possession,impact_off_per_100,impact_def_per_100,impact_per_100,exposure_stint_units
SAS,2025-26,1642852,Derik Queen,0.10613521933555603,0.10219433158636093,0.20832952857017517,10.613521933555603,10.219433158636093,20.832952857017517,377.0
SAS,2025-26,203944,Julius Randle,0.22142374515533447,-0.02695414423942566,0.1944696009159088,22.142374515533447,-2.695414423942566,19.44696009159088,142.0
SAS,2025-26,1627780,Gary Payton II,-0.01883860118687153,0.1924770474433899,0.17363843321800232,-1.8838601186871529,19.24770474433899,17.363843321800232,133.0
SAS,2025-26,1642357,David Jones Garcia,0.0646507516503334,0.08530872315168381,0.1499594897031784,6.4650751650333405,8.53087231516838,14.99594897031784,311.0
SAS,2025-26,201939,Stephen Curry,-0.1263345181941986,0.264739066362381,0.13840454816818237,-12.63345181941986,26.473906636238098,13.840454816818237,309.0
SAS,2025-26,1629627,Zion Williamson,0.3333933353424072,-0.19783999025821686,0.1355537325143814,33.33933353424072,-19.783999025821686,13.55537325143814,134.0
SAS,2025-26,1626220,Royce O'Neale,0.10507270693778992,0.029894577339291573,0.1349673569202423,10.507270693778992,2.9894577339291573,13.496735692024231,257.0
SAS,2025-26,1642346,Ryan Dunn,0.19343695044517517,-0.06708423793315887,0.12635265290737152,19.343695044517517,-6.7084237933158875,12.635265290737152,110.0
SAS,2025-26,1641708,Amen Thompson,-0.03548752889037132,0.15598510205745697,0.1204977035522461,-3.5487528890371323,15.598510205745697,12.04977035522461,162.0
SAS,2025-26,1629661,Cameron Johnson,0.16396252810955048,-0.04514891654253006,0.11881363391876221,16.396252810955048,-4.514891654253006,11.88136339187622,166.0
SAS,2025-26,1641764,Brandin Podziemski,-0.010088895447552204,0.12887416779994965,0.11878515779972076,-1.0088895447552204,12.887416779994965,11.878515779972076,256.0
SAS,2025-26,1642281,Jaylon Tyson,0.1910582035779953,-0.07634395360946655,0.11471431702375412,19.10582035779953,-7.634395360946655,11.471431702375412,150.0
SAS,2025-26,202685,Jonas Valančiūnas,0.12449280917644501,-0.011889554560184479,0.11260324716567993,12.4492809176445,-1.1889554560184479,11.260324716567993,40.0
SAS,2025-26,1629060,Rui Hachimura,0.13768447935581207,-0.02926609106361866,0.10841841250658035,13.768447935581207,-2.926609106361866,10.841841250658035,303.0
SAS,2025-26,201144,Mike Conley,0.17856770753860474,-0.07153252512216568,0.10703510791063309,17.856770753860474,-7.153252512216568,10.703510791063309,69.0
SAS,2025-26,1630549,Day'Ron Sharpe,0.02007601596415043,0.08687151968479156,0.10694751143455505,2.007601596415043,8.687151968479156,10.694751143455505,71.0
SAS,2025-26,1630532,Franz Wagner,0.17999157309532166,-0.07484833896160126,0.10514303296804428,17.999157309532166,-7.484833896160126,10.514303296804428,168.0
SAS,2025-26,1630592,Jalen Wilson,-0.08397620916366577,0.18886607885360718,0.1048898920416832,-8.397620916366577,18.886607885360718,10.48898920416832,60.0
SAS,2025-26,1630534,,-0.015055984258651733,0.1198396384716034,0.10478362441062927,-1.5055984258651733,11.98396384716034,10.478362441062927,49.0
SAS,2025-26,1628389,Bam Adebayo,-0.07053761929273605,0.1746055632829666,0.1040678471326828,-7.053761929273605,17.46055632829666,10.40678471326828,160.0
SAS,2025-26,1626164,Devin Booker,0.17718720436096191,-0.07791505753993988,0.09927211701869965,17.71872043609619,-7.791505753993988,9.927211701869965,305.0
SAS,2025-26,1629057,Robert Williams III,0.13573144376277924,-0.03848377242684364,0.09724768251180649,13.573144376277924,-3.8483772426843643,9.724768251180649,91.0
SAS,2025-26,1641744,Zach Edey,-0.10399621725082397,0.20085659623146057,0.09686096757650375,-10.399621725082397,20.085659623146057,9.686096757650375,224.0
SAS,2025-26,1641740,Jaylen Clark,0.10607142001390457,-0.009578450582921505,0.09649291634559631,10.607142001390457,-0.9578450582921505,9.649291634559631,43.0
SAS,2025-26,1631207,Dalen Terry,0.056626442819833755,0.03836921229958534,0.0949956402182579,5.6626442819833755,3.8369212299585342,9.49956402182579,16.0
SAS,2025-26,1642345,Oso Ighodaro,0.11919733881950378,-0.024909643456339836,0.09428752958774567,11.919733881950378,-2.4909643456339836,9.428752958774567,134.0
SAS,2025-26,1630172,Patrick Williams,0.11093080043792725,-0.018229758366942406,0.09270112216472626,11.093080043792725,-1.8229758366942406,9.270112216472626,117.0
SAS,2025-26,1631243,Mouhamed Gueye,-0.0311142485588789,0.12098603695631027,0.08987180143594742,-3.11142485588789,12.098603695631027,8.987180143594742,14.0
SAS,2025-26,1642948,Ryan Nembhard,0.15015128254890442,-0.060807906091213226,0.08934345096349716,15.015128254890442,-6.080790609121323,8.934345096349716,65.0
SAS,2025-26,1628978,Donte DiVincenzo,0.09187019616365433,-0.004346583504229784,0.0875236764550209,9.187019616365433,-0.4346583504229784,8.75236764550209,118.0
SAS,2025-26,1631213,Tyrese Martin,-0.026291299611330032,0.11216066777706146,0.08586948364973068,-2.6291299611330032,11.216066777706146,8.586948364973068,50.0
SAS,2025-26,203991,Clint Capela,-0.02871592529118061,0.11165671795606613,0.08294086158275604,-2.871592529118061,11.165671795606613,8.294086158275604,20.0
SAS,2025-26,1641796,Pelle Larsson,-0.05167039483785629,0.13293424248695374,0.08126381784677505,-5.167039483785629,13.293424248695374,8.126381784677505,106.0
SAS,2025-26,203935,Marcus Smart,0.15055912733078003,-0.0693173035979271,0.08124156296253204,15.055912733078003,-6.931730359792709,8.124156296253204,288.0
