team,season,player_id,player_name,impact_off_per_possession,impact_def_per_possession,impact_per_possession,impact_off_per_100,impact_def_per_100,impact_per_100,exposure_stint_units
PHI,2025-26,1629014,Anfernee Simons,0.23067370057106018,-0.04229617863893509,0.1883774697780609,23.067370057106018,-4.229617863893509,18.83774697780609,355.0
PHI,2025-26,1630264,Anthony Gill,0.08869978040456772,0.0927133858203888,0.18141314387321472,8.869978040456772,9.27133858203888,18.141314387321472,37.0
PHI,2025-26,1642276,Kel'el Ware,0.07865763455629349,0.09826874732971191,0.17692655324935913,7.865763455629349,9.826874732971191,17.692655324935913,130.0
PHI,2025-26,1630217,Desmond Bane,-0.03402676433324814,0.20893943309783936,0.1749124675989151,-3.402676433324814,20.893943309783936,17.49124675989151,290.0
PHI,2025-26,1631222,Jake LaRavia,0.03804570436477661,0.13318486511707306,0.17123068869113922,3.804570436477661,13.318486511707306,17.123068869113922,76.0
PHI,2025-26,1631111,Wendell Moore Jr.,0.261792927980423,-0.09603539854288101,0.16575764119625092,26.179292798042297,-9.603539854288101,16.57576411962509,71.0
PHI,2025-26,1630611,Gui Santos,0.01909358613193035,0.11797863990068436,0.13707217574119568,1.9093586131930351,11.797863990068436,13.707217574119568,42.0
PHI,2025-26,1628378,Donovan Mitchell,0.21479183435440063,-0.09354548156261444,0.12124641984701157,21.479183435440063,-9.354548156261444,12.124641984701157,165.0
PHI,2025-26,1642281,Jaylon Tyson,0.19415289163589478,-0.0735643282532692,0.12058849632740021,19.415289163589478,-7.3564328253269196,12.05884963274002,118.0
PHI,2025-26,1641710,Anthony Black,-0.03563171625137329,0.15397728979587555,0.11834551393985748,-3.563171625137329,15.397728979587555,11.834551393985748,272.0
PHI,2025-26,1630311,Pat Spencer,-0.011289787478744984,0.1256539672613144,0.1143641546368599,-1.1289787478744984,12.56539672613144,11.43641546368599,87.0
PHI,2025-26,1630163,LaMelo Ball,-0.026217760518193245,0.13236069679260254,0.10614292323589325,-2.6217760518193245,13.236069679260254,10.614292323589325,161.0
PHI,2025-26,1631243,Mouhamed Gueye,-0.04230047017335892,0.1443222463130951,0.10202182084321976,-4.230047017335892,14.43222463130951,10.202182084321976,144.0
PHI,2025-26,1642419,Jamison Battle,0.014619115740060806,0.08404373377561569,0.09866282343864441,1.4619115740060806,8.40437337756157,9.866282343864441,13.0
PHI,2025-26,1630567,Scottie Barnes,-0.06128096580505371,0.15678651630878448,0.0955054759979248,-6.128096580505371,15.678651630878448,9.55054759979248,297.0
PHI,2025-26,1631105,Jalen Duren,-0.09145604074001312,0.18656519055366516,0.09510935842990875,-9.145604074001312,18.656519055366516,9.510935842990875,152.0
PHI,2025-26,1628386,Jarrett Allen,0.16915662586688995,-0.07522731274366379,0.09392930567264557,16.915662586688995,-7.522731274366379,9.392930567264557,129.0
PHI,2025-26,1642874,Danny Wolf,0.055576298385858536,0.03797914832830429,0.09355553984642029,5.557629838585854,3.797914832830429,9.355553984642029,59.0
PHI,2025-26,1641783,Tristan da Silva,0.036602649837732315,0.05571623146533966,0.0923190638422966,3.6602649837732315,5.571623146533966,9.23190638422966,146.0
PHI,2025-26,1629638,Nickeil Alexander-Walker,0.022868387401103973,0.0679905116558075,0.09085885435342789,2.2868387401103973,6.7990511655807495,9.085885435342789,330.0
PHI,2025-26,1642864,Hugo González,-0.1488119512796402,0.23775237798690796,0.08894047141075134,-14.88119512796402,23.775237798690796,8.894047141075134,78.0
PHI,2025-26,1641724,Jett Howard,0.007368822116404772,0.08074945956468582,0.08811825513839722,0.7368822116404772,8.074945956468582,8.811825513839722,81.0
PHI,2025-26,203468,CJ McCollum,0.15624317526817322,-0.06877868622541428,0.08746449649333954,15.624317526817322,-6.877868622541428,8.746449649333954,264.0
PHI,2025-26,1629018,Gary Trent Jr.,0.18694950640201569,-0.10029472410678864,0.08665481209754944,18.69495064020157,-10.029472410678864,8.665481209754944,237.0
PHI,2025-26,1630595,Cade Cunningham,-0.19029849767684937,0.2764955759048462,0.08619716018438339,-19.029849767684937,27.64955759048462,8.61971601843834,180.0
PHI,2025-26,1642366,Quinten Post,-0.054356858134269714,0.13942545652389526,0.08506857603788376,-5.435685813426971,13.942545652389526,8.506857603788376,102.0
PHI,2025-26,1629611,Terance Mann,0.2657502293586731,-0.18423138558864594,0.08151892572641373,26.57502293586731,-18.423138558864594,8.151892572641373,292.0
PHI,2025-26,1631207,Dalen Terry,0.1423075646162033,-0.06423062831163406,0.07807683944702148,14.23075646162033,-6.423062831163406,7.807683944702148,62.0
PHI,2025-26,1628398,Kyle Kuzma,0.16172778606414795,-0.08443606644868851,0.07729160040616989,16.172778606414795,-8.44360664486885,7.729160040616989,257.0
PHI,2025-26,1642404,Chaz Lanier,0.1576618254184723,-0.08273216336965561,0.0749296173453331,15.766182541847229,-8.273216336965561,7.49296173453331,79.0
PHI,2025-26,1642275,Tidjane Salaün,-0.07736390084028244,0.1503695696592331,0.07300563156604767,-7.736390084028244,15.03695696592331,7.300563156604767,57.0
PHI,2025-26,1630572,Sandro Mamukelashvili,-0.018270503729581833,0.09093174338340759,0.07266120612621307,-1.8270503729581833,9.09317433834076,7.266120612621307,153.0
PHI,2025-26,1642954,Will Richard,-0.044130343943834305,0.11503130197525024,0.07090095430612564,-4.4130343943834305,11.503130197525024,7.090095430612564,77.0
PHI,2025-26,1642920,Kobe Sanders,0.015379351563751698,0.05045921728014946,0.0658385306596756,1.5379351563751698,5.045921728014946,6.58385306596756,144.0
