team,season,player_id,player_name,impact_off_per_possession,impact_def_per_possession,impact_per_possession,impact_off_per_100,impact_def_per_100,impact_per_100,exposure_stint_units
CHI,2025-26,1642954,Will Richard,-0.011147754266858101,0.2324792593717575,0.2213314324617386,-1.11477542668581,23.24792593717575,22.13314324617386,96.0
CHI,2025-26,1630311,Pat Spencer,-0.008483057841658592,0.20023487508296967,0.19175192713737488,-0.8483057841658592,20.023487508296967,19.175192713737488,108.0
CHI,2025-26,1641796,Pelle Larsson,-0.030150379985570908,0.216775581240654,0.18662531673908234,-3.0150379985570908,21.6775581240654,18.662531673908234,116.0
CHI,2025-26,1627783,Pascal Siakam,0.2344091683626175,-0.04995463415980339,0.1844547539949417,23.44091683626175,-4.995463415980339,18.44547539949417,259.0
CHI,2025-26,1630696,Dru Smith,0.07231631875038147,0.09585606306791306,0.16817231476306915,7.231631875038147,9.585606306791306,16.817231476306915,83.0
CHI,2025-26,1642846,Ace Bailey,0.12971384823322296,0.03013036772608757,0.15984420478343964,12.971384823322296,3.013036772608757,15.984420478343964,46.0
CHI,2025-26,1628384,OG Anunoby,0.08164378255605698,0.07141551375389099,0.15305916965007782,8.164378255605698,7.141551375389099,15.305916965007782,293.0
CHI,2025-26,1642851,Kon Knueppel,0.26001647114753723,-0.11390388756990433,0.1461120843887329,26.001647114753723,-11.390388756990433,14.611208438873291,277.0
CHI,2025-26,1642258,Zaccharie Risacher,0.003282365156337619,0.13912780582904816,0.14241020381450653,0.3282365156337619,13.912780582904816,14.241020381450653,89.0
CHI,2025-26,1629631,De'Andre Hunter,0.16604667901992798,-0.027268074452877045,0.13877850770950317,16.604667901992798,-2.7268074452877045,13.877850770950317,140.0
CHI,2025-26,1629011,Mitchell Robinson,-0.05271255597472191,0.18014349043369293,0.12743082642555237,-5.271255597472191,18.014349043369293,12.743082642555237,138.0
CHI,2025-26,1642950,Lachlan Olbrich,0.036927156150341034,0.08464518189430237,0.12157227098941803,3.6927156150341034,8.464518189430237,12.157227098941803,88.0
CHI,2025-26,1628370,Malik Monk,-0.03311598673462868,0.150685653090477,0.11756961792707443,-3.3115986734628677,15.068565309047699,11.756961792707443,115.0
CHI,2025-26,1641783,Tristan da Silva,0.17318499088287354,-0.057531945407390594,0.11565324664115906,17.318499088287354,-5.7531945407390594,11.565324664115906,115.0
CHI,2025-26,1629130,Duncan Robinson,0.15250256657600403,-0.043228715658187866,0.10927385836839676,15.250256657600403,-4.322871565818787,10.927385836839676,266.0
CHI,2025-26,1630581,Josh Giddey,0.030620109289884567,0.07609138637781143,0.10671153664588928,3.0620109289884567,7.609138637781143,10.671153664588928,3075.0
CHI,2025-26,1629013,Landry Shamet,0.144644632935524,-0.040321845561265945,0.1043228730559349,14.464463293552399,-4.0321845561265945,10.43228730559349,135.0
CHI,2025-26,1630530,Trey Murphy III,-0.0073403967544436455,0.10582713037729263,0.09848665446043015,-0.7340396754443645,10.582713037729263,9.848665446043015,303.0
CHI,2025-26,1630596,Evan Mobley,0.12388236075639725,-0.02797512151300907,0.0959072932600975,12.388236075639725,-2.797512151300907,9.59072932600975,156.0
CHI,2025-26,1642862,Liam McNeeley,0.08821894228458405,0.006098862737417221,0.09431780874729156,8.821894228458405,0.6098862737417221,9.431780874729156,19.0
CHI,2025-26,1631133,Jabari Walker,-0.08949370682239532,0.1823558360338211,0.09286215156316757,-8.949370682239532,18.23558360338211,9.286215156316757,80.0
CHI,2025-26,1626167,Myles Turner,0.16748479008674622,-0.07520298659801483,0.09228179603815079,16.74847900867462,-7.520298659801483,9.228179603815079,137.0
CHI,2025-26,1642874,Danny Wolf,-0.047000590711832047,0.1389835625886917,0.09198281913995743,-4.700059071183205,13.898356258869171,9.198281913995743,103.0
CHI,2025-26,1629731,Dean Wade,0.07865042984485626,0.01242726668715477,0.09107764810323715,7.865042984485626,1.242726668715477,9.107764810323715,95.0
CHI,2025-26,1641731,Bilal Coulibaly,-0.05252768099308014,0.13751909136772156,0.08499140292406082,-5.252768099308014,13.751909136772156,8.499140292406082,113.0
CHI,2025-26,1628374,Lauri Markkanen,0.1859084516763687,-0.10146122425794601,0.08444713801145554,18.59084516763687,-10.146122425794601,8.444713801145554,180.0
CHI,2025-26,1642269,Devin Carter,0.008149208500981331,0.0762324258685112,0.08438164740800858,0.8149208500981331,7.62324258685112,8.438164740800858,47.0
CHI,2025-26,1631218,Trayce Jackson-Davis,-0.054002925753593445,0.13686813414096832,0.08286531269550323,-5.4002925753593445,13.686813414096832,8.286531269550323,83.0
CHI,2025-26,1630182,Josh Green,0.1698218286037445,-0.08755606412887573,0.08226560056209564,16.98218286037445,-8.755606412887573,8.226560056209564,64.0
CHI,2025-26,1630549,Day'Ron Sharpe,-0.0584893561899662,0.13668012619018555,0.07819080352783203,-5.84893561899662,13.668012619018555,7.819080352783203,60.0
CHI,2025-26,1630191,Isaiah Stewart,-0.0652720257639885,0.14203046262264252,0.07675840705633163,-6.5272025763988495,14.203046262264252,7.6758407056331635,123.0
CHI,2025-26,1631323,Simone Fontecchio,-0.04231259599328041,0.11495663970708847,0.0726441890001297,-4.231259599328041,11.495663970708847,7.26441890001297,121.0
CHI,2025-26,204456,T.J. McConnell,0.09033847600221634,-0.02156793512403965,0.0687704086303711,9.033847600221634,-2.156793512403965,6.877040863037109,150.0
CHI,2025-26,1642267,Bub Carrington,-0.06238314136862755,0.13104909658432007,0.06866582483053207,-6.238314136862755,13.104909658432007,6.866582483053207,120.0
