team,season,player_id,player_name,impact_off_per_possession,impact_def_per_possession,impact_per_possession,impact_off_per_100,impact_def_per_100,impact_per_100,exposure_stint_units
NYK,2025-26,203507,Giannis Antetokounmpo,0.1473727524280548,0.06043243408203125,0.20780520141124725,14.737275242805481,6.043243408203125,20.780520141124725,259.0
NYK,2025-26,1630532,Franz Wagner,-0.05208974704146385,0.22697974741458893,0.17488999664783478,-5.208974704146385,22.697974741458893,17.488999664783478,351.0
NYK,2025-26,1642848,Tre Johnson,0.013575323857367039,0.16097107529640198,0.17454656958580017,1.3575323857367039,16.097107529640198,17.454656958580017,89.0
NYK,2025-26,1630245,Ayo Dosunmu,0.5835702419281006,-0.41746094822883606,0.16610929369926453,58.35702419281006,-41.746094822883606,16.610929369926453,123.0
NYK,2025-26,1641824,Matas Buzelis,0.11400534212589264,0.03431811183691025,0.14832356572151184,11.400534212589264,3.431811183691025,14.832356572151184,250.0
NYK,2025-26,1626156,D'Angelo Russell,0.19843044877052307,-0.05695784091949463,0.14147256314754486,19.843044877052307,-5.695784091949463,14.147256314754486,106.0
NYK,2025-26,1642867,Collin Murray-Boyles,0.14872926473617554,-0.009205898270010948,0.13952337205410004,14.872926473617554,-0.9205898270010948,13.952337205410004,180.0
NYK,2025-26,1626181,Norman Powell,0.2569807767868042,-0.13565129041671753,0.12132952362298965,25.69807767868042,-13.565129041671753,12.132952362298965,448.0
NYK,2025-26,1628991,Jaren Jackson Jr.,-0.0362996943295002,0.15265506505966187,0.11635541170835495,-3.62996943295002,15.265506505966187,11.635541170835495,137.0
NYK,2025-26,1642271,Kyle Filipowski,-0.06585882604122162,0.17779918015003204,0.11194028705358505,-6.585882604122162,17.779918015003204,11.194028705358505,142.0
NYK,2025-26,1628401,Derrick White,-0.011714045889675617,0.12046779692173004,0.10875369608402252,-1.1714045889675617,12.046779692173004,10.875369608402252,265.0
NYK,2025-26,1631169,Josh Minott,0.4076322019100189,-0.3011328876018524,0.10649922490119934,40.76322019100189,-30.11328876018524,10.649922490119934,102.0
NYK,2025-26,1642259,Alex Sarr,-0.020778417587280273,0.12311278283596039,0.10233400017023087,-2.0778417587280273,12.311278283596039,10.233400017023087,135.0
NYK,2025-26,1641731,Bilal Coulibaly,0.04793615639209747,0.05154738947749138,0.0994836688041687,4.793615639209747,5.154738947749138,9.94836688041687,125.0
NYK,2025-26,1631170,Jaime Jaquez Jr.,0.0661410465836525,0.0323491208255291,0.09849010407924652,6.61410465836525,3.23491208255291,9.849010407924652,409.0
NYK,2025-26,1641730,Noah Clowney,0.16201739013195038,-0.06463725864887238,0.09738026559352875,16.201739013195038,-6.4637258648872375,9.738026559352875,237.0
NYK,2025-26,1630702,Jaden Hardy,0.2265598326921463,-0.13335540890693665,0.09320437163114548,22.65598326921463,-13.335540890693665,9.320437163114548,74.0
NYK,2025-26,1630188,Jalen Smith,0.16119682788848877,-0.06822243332862854,0.09297434240579605,16.119682788848877,-6.822243332862854,9.297434240579605,134.0
NYK,2025-26,1641715,Cam Whitmore,0.010080007836222649,0.08014851808547974,0.09022847563028336,1.0080007836222649,8.014851808547974,9.022847563028336,48.0
NYK,2025-26,1631157,Ryan Rollins,0.03878505900502205,0.04783792048692703,0.08662307262420654,3.878505900502205,4.783792048692703,8.662307262420654,280.0
NYK,2025-26,1631246,Vince Williams Jr.,-0.032219819724559784,0.11847487837076187,0.08625513315200806,-3.2219819724559784,11.847487837076187,8.625513315200806,109.0
NYK,2025-26,1630533,Ziaire Williams,-0.3367707133293152,0.4229529798030853,0.0861823558807373,-33.67707133293152,42.29529798030853,8.61823558807373,122.0
NYK,2025-26,1641726,Dereck Lively II,0.07331392168998718,0.012396351434290409,0.08571022003889084,7.331392168998718,1.239635143429041,8.571022003889084,82.0
NYK,2025-26,1630596,Evan Mobley,-0.018825193867087364,0.10372097045183182,0.08489581942558289,-1.8825193867087364,10.372097045183182,8.489581942558289,170.0
NYK,2025-26,1628384,OG Anunoby,0.1650419980287552,-0.08258691430091858,0.08245501667261124,16.50419980287552,-8.258691430091858,8.245501667261124,2296.0
NYK,2025-26,1642285,Cam Spencer,0.05590813234448433,0.02605980634689331,0.0819680467247963,5.590813234448433,2.605980634689331,8.19680467247963,85.0
NYK,2025-26,1626171,Bobby Portis,0.060192327946424484,0.02076030895113945,0.0809524729847908,6.019232794642448,2.076030895113945,8.09524729847908,136.0
NYK,2025-26,1628978,Donte DiVincenzo,-0.12595458328723907,0.20681427419185638,0.08085967600345612,-12.595458328723907,20.68142741918564,8.085967600345612,144.0
NYK,2025-26,1641710,Anthony Black,0.18162108957767487,-0.1040642037987709,0.07755675166845322,18.162108957767487,-10.40642037987709,7.755675166845322,523.0
NYK,2025-26,1629012,Collin Sexton,0.1158377081155777,-0.04023200273513794,0.07560571283102036,11.58377081155777,-4.023200273513794,7.5605712831020355,108.0
NYK,2025-26,203944,Julius Randle,-0.05094487965106964,0.12636473774909973,0.07541990280151367,-5.094487965106964,12.636473774909973,7.541990280151367,154.0
NYK,2025-26,1630581,Josh Giddey,0.07950940728187561,-0.005963303614407778,0.07354605197906494,7.950940728187561,-0.5963303614407778,7.354605197906494,328.0
NYK,2025-26,1629614,Andrew Nembhard,0.15854781866073608,-0.08707089722156525,0.07147683203220367,15.854781866073608,-8.707089722156525,7.147683203220367,155.0
NYK,2025-26,1630534,Ochai Agbaji,0.03358990326523781,0.03770172968506813,0.07129163295030594,3.358990326523781,3.770172968506813,7.129163295030594,171.0
